"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000040620",486.707092668725,-0.338119423377969,0.170368853856856,-1.98463167253597,0.0471854658421523,0.154743889274772
"ENSMUSG00000043998",952.784916353499,0.351782859075722,0.177297392282688,1.98414006289968,0.0472402280336875,0.154892625795379
"ENSMUSG00000038128",20.6768738668583,0.995960320849194,0.502230253232248,1.98307512229581,0.0473590389808956,0.155251266177317
"ENSMUSG00000004233",205.338369792003,-0.407894157273086,0.205758500097258,-1.98239274236681,0.0474353012542365,0.155470309486063
"ENSMUSG00000091811",768.914683488247,-0.508182053027235,0.256359632488368,-1.9823013790999,0.0474455197789122,0.155472848750046
"ENSMUSG00000021453",288.363082301592,0.630674939726923,0.318231154546383,1.98181394472803,0.0475000681607683,0.155573162575405
"ENSMUSG00000015852",109.350832300818,0.705898304001596,0.356195064396464,1.98177452345576,0.0475044820668505,0.155573162575405
"ENSMUSG00000031090",462.165820036477,-0.395670594652095,0.199653440309686,-1.981787010724,0.0475030838598144,0.155573162575405
"ENSMUSG00000055980",485.783516191488,-0.756580461803782,0.381928828971992,-1.98094619837997,0.0475973074355491,0.155746988466758
"ENSMUSG00000025665",30.412642512283,-0.920947242379928,0.464885229029343,-1.98102065815862,0.0475889569467822,0.155746988466758
"ENSMUSG00000026179",318.118217820349,0.311027613025463,0.15702384419407,1.98076677221744,0.0476174347177084,0.155746988466758
"ENSMUSG00000118841",21.2083858943128,1.59926728056899,0.807356077752703,1.9808698102832,0.0476058754607111,0.155746988466758
"ENSMUSG00000074862",32.620063284229,-0.910053307190132,0.459424839347934,-1.98085351345343,0.0476077035526782,0.155746988466758
"ENSMUSG00000118866",21.2083858943128,1.59926728056899,0.807356077752703,1.9808698102832,0.0476058754607111,0.155746988466758
"ENSMUSG00000050312",305.061429579275,-0.402753647499559,0.203337999131037,-1.98071019298273,0.0476237830250658,0.155746988466758
"ENSMUSG00000039233",430.951977176205,-0.280848014586017,0.14180383672894,-1.98053889841403,0.0476430069684607,0.15574904560877
"ENSMUSG00000038930",133.157355048935,-0.430086973357862,0.21715685803995,-1.98053599246099,0.0476433331522667,0.15574904560877
"ENSMUSG00000028630",2954.98521904055,-0.478568446194855,0.241649764464588,-1.98042173662034,0.0476561594879522,0.155760046386769
"ENSMUSG00000025102",119.330834828274,0.565374958801093,0.2854945893433,1.98033510933282,0.0476658861829137,0.15576091390022
"ENSMUSG00000120144",1040.38694750409,0.341406060297567,0.172408349447621,1.980217671542,0.0476790750109635,0.155773092261459
"ENSMUSG00000068129",19.3826406437606,1.30651103106003,0.659950953967703,1.97970928476598,0.0477362046765629,0.155897865024847
"ENSMUSG00000011958",1129.52158804706,0.335779842365111,0.169609145878072,1.97972721710712,0.047734188561706,0.155897865024847
"ENSMUSG00000021218",7302.67004897425,0.244946209754476,0.123737006404322,1.97957116365085,0.0477517358918326,0.155917657276327
"ENSMUSG00000029446",141.336736314092,0.524706936124243,0.265095350393717,1.97931399153155,0.0477806652745611,0.155977585744889
"ENSMUSG00000021943",243.163519123833,0.846157423077491,0.427534606225184,1.97915539644484,0.0477985130342566,0.155977585744889
"ENSMUSG00000074527",217.333202871911,-0.366219583173773,0.185033672714441,-1.97920507008988,0.0477929223261022,0.155977585744889
"ENSMUSG00000029086",2803.73559206704,0.819901588991448,0.414424682404777,1.97840916287567,0.0478825668877519,0.156159013207817
"ENSMUSG00000028445",93.5681604136943,0.608895874261934,0.307760981270645,1.97847001834996,0.0478757076328559,0.156159013207817
"ENSMUSG00000029804",492.621939710728,-0.323255777588042,0.16338294014685,-1.97851610025806,0.0478705141129384,0.156159013207817
"ENSMUSG00000024785",263.33077666335,-0.570178848693025,0.288233528295857,-1.97818363486071,0.0479079942212836,0.156180061161384
"ENSMUSG00000028218",188.905994899756,0.478398110556852,0.241833891044067,1.9782095408194,0.0479050728568329,0.156180061161384
"ENSMUSG00000019794",560.699927226065,0.35439647071042,0.179164562201031,1.97805004715593,0.0479230610229453,0.156183361440271
"ENSMUSG00000055963",120.625113419242,0.717654319860926,0.362816978887542,1.97800643746435,0.047927980440761,0.156183361440271
"ENSMUSG00000028057",632.850030154453,0.310407218817383,0.156981514569699,1.97734885962999,0.0480022103675854,0.156363353637032
"ENSMUSG00000069633",160.481141327636,0.522031812719946,0.26399535864529,1.97742799494199,0.0479932721575502,0.156363353637032
"ENSMUSG00000021952",641.936007660552,-0.328203426835079,0.165991813601256,-1.97722658554406,0.0480160237852045,0.156377408422517
"ENSMUSG00000043940",1718.05743744074,-0.385370710645246,0.194936094004005,-1.97690793290096,0.0480520379670964,0.156463746252434
"ENSMUSG00000029759",597.293329751224,0.262236034214297,0.132656911234669,1.97679888498537,0.0480643677945968,0.156472945818162
"ENSMUSG00000056211",836.570660825629,-0.272826536702511,0.138027208295002,-1.97661417681799,0.0480852584385868,0.156481494696958
"ENSMUSG00000047945",1427.92250073244,0.408595436017608,0.206715505221132,1.97660758722726,0.0480860038675766,0.156481494696958
"ENSMUSG00000006941",331.046287467536,0.366790520548651,0.185582019396533,1.97643350223995,0.0481057002607626,0.156506373124754
"ENSMUSG00000037426",460.851730173277,-0.366873503966808,0.185629783559047,-1.97637198585705,0.0481126619926125,0.156506373124754
"ENSMUSG00000046138",644.743301831263,-0.276834414766384,0.140085472261696,-1.97618218575317,0.0481341467671934,0.156545329559128
"ENSMUSG00000025159",717.904344892256,-0.284179780208127,0.143830632290004,-1.97579455560717,0.0481780503222705,0.156613239737084
"ENSMUSG00000020228",493.653888642116,-0.262219390173616,0.132716929871612,-1.97577950625654,0.0481797555118493,0.156613239737084
"ENSMUSG00000023805",1040.43758159991,-0.473148151808443,0.239488419252538,-1.97566192672354,0.0481930797854625,0.156613239737084
"ENSMUSG00000024240",625.515182227755,-0.369422077936664,0.186984055142938,-1.97568759354515,0.0481901709220102,0.156613239737084
"ENSMUSG00000032641",58.8716307567696,-0.689495742541021,0.349094074597138,-1.97510010256322,0.0482567892115538,0.156789327173833
"ENSMUSG00000025855",235.149797771306,0.34848804263288,0.176477162401456,1.97469201051708,0.048303110155074,0.156877905402048
"ENSMUSG00000001418",1374.36911555997,0.256917052022768,0.130103301084811,1.97471585947916,0.0483004021248133,0.156877905402048
"ENSMUSG00000112880",68.612382017946,-0.586964059274099,0.297292847835205,-1.9743632029771,0.0483404589863609,0.156968239899893
"ENSMUSG00000040312",308.333309745609,-0.370868407608072,0.187931573509174,-1.97342256377143,0.048447438980553,0.15728459631963
"ENSMUSG00000021666",684.64308943759,-0.32317738447868,0.163789750941052,-1.97312336469082,0.048481508895516,0.157301147230108
"ENSMUSG00000017801",1475.84854885173,0.452790431907731,0.229480347522797,1.97311201937564,0.0484828011868012,0.157301147230108
"ENSMUSG00000021549",973.307315934482,-0.276497634116751,0.140137720458334,-1.97304218459126,0.0484907563744639,0.157301147230108
"ENSMUSG00000141850",48.2713157256943,0.811471134710909,0.411228855444838,1.97328354751059,0.0484632663141414,0.157301147230108
"ENSMUSG00000031902",1449.0548530002,-0.265649731517742,0.134707737346592,-1.97204508627628,0.0486044598475316,0.157638932716689
"ENSMUSG00000021510",319.666943623632,-0.347316996929258,0.176162145206691,-1.97157565560836,0.0486580685395774,0.157781718015967
"ENSMUSG00000026728",6074.92635627879,0.329687514184318,0.167269355245971,1.97099769829035,0.0487241390907229,0.157964848729928
"ENSMUSG00000017716",202.889365199936,1.45275246133541,0.737119954539399,1.97084945589783,0.0487410979013192,0.157988717217842
"ENSMUSG00000043458",24.0783174730362,1.04842890968732,0.532084015399143,1.97041985728671,0.0487902716296994,0.158116976740107
"ENSMUSG00000035469",1073.57631310466,-0.26824104474062,0.136159166882445,-1.97005497964166,0.0488320698181102,0.158221288214042
"ENSMUSG00000097443",18.6007565123323,-1.27046391912589,0.645154403819821,-1.96924009447001,0.0489255267049407,0.158492905577221
"ENSMUSG00000085929",71.4221792477546,-0.513567004484335,0.260842694415437,-1.96887632078509,0.0489672953308032,0.158594887148941
"ENSMUSG00000034345",416.358745412435,0.43274465030378,0.219801430414625,1.96879815334899,0.0489762744496882,0.158594887148941
"ENSMUSG00000022365",1956.34296159295,0.261007526263846,0.132612178124069,1.968201789278,0.0490448244876199,0.158785633341138
"ENSMUSG00000078789",182.308857678009,-0.54638378447322,0.277797316175402,-1.96684327982575,0.0492012812656094,0.159211688286721
"ENSMUSG00000111619",298.61060511087,-0.716302701285309,0.36419567575982,-1.96680726587676,0.0492054346111181,0.159211688286721
"ENSMUSG00000038214",214.028110624354,-0.589724701212576,0.299838034385437,-1.96681085647225,0.0492050205088164,0.159211688286721
"ENSMUSG00000027201",432.349675071888,0.477789999741646,0.242996777194869,1.96624006810793,0.0492708860882474,0.159392139451919
"ENSMUSG00000057455",49.5156721155809,0.783145787843128,0.398369074163316,1.96587998073884,0.0493124760713278,0.159495342546615
"ENSMUSG00000037989",378.864705381894,-0.94091856423419,0.478678997787352,-1.96565666883966,0.0493382833235222,0.159522795451797
"ENSMUSG00000029815",172.13228044171,0.407957661574356,0.207544566131234,1.96563884653283,0.0493403434635576,0.159522795451797
"ENSMUSG00000036833",417.514595728928,0.417701920195522,0.212517178670251,1.96549720266917,0.0493567191176455,0.159544407389318
"ENSMUSG00000100755",3109.11036224995,0.506564908553929,0.257744456048378,1.96537654512673,0.0493706721087531,0.159558181179113
"ENSMUSG00000051675",318.040412127853,-0.335256667144774,0.170596827736023,-1.96519871790079,0.0493912423072197,0.159593331129295
"ENSMUSG00000038086",36.9537410102306,0.818473208425274,0.416568376242518,1.96479919049058,0.0494374839428113,0.159680066343045
"ENSMUSG00000051262",46.1445966587371,0.840579734471013,0.427810079949426,1.96484321867868,0.0494323863036036,0.159680066343045
"ENSMUSG00000058571",142.447850360362,0.415982598935827,0.21173502434374,1.9646376419071,0.0494561920196464,0.159688572427584
"ENSMUSG00000027287",1495.82756253727,0.367362735657282,0.186990260146071,1.96460893401779,0.0494595171480442,0.159688572427584
"ENSMUSG00000069910",71.1614310123918,0.991772932136126,0.504845384119937,1.96450826992311,0.0494711781787897,0.159694903207336
"ENSMUSG00000025185",78.5500856579465,0.689581212388393,0.351054365207544,1.96431459264354,0.0494936204386567,0.159704718400942
"ENSMUSG00000036432",151.337317332114,0.567334997139608,0.288815811052835,1.96434881827097,0.0494896539397172,0.159704718400942
"ENSMUSG00000120740",47.4862827548435,-0.65341672230969,0.332663908822246,-1.96419480737489,0.0495075047718728,0.159718214983214
"ENSMUSG00000086187",17.9413897917865,-1.77235340695369,0.902699699924911,-1.96339204178435,0.0496006378270066,0.159955984436045
"ENSMUSG00000068015",874.365744298686,-0.451716737394021,0.230066705675882,-1.96341637555501,0.0495978125801926,0.159955984436045
"ENSMUSG00000070605",138.165703039836,0.505649475969072,0.257557424878908,1.9632494625492,0.0496171945516667,0.159978040325908
"ENSMUSG00000024169",377.474641149502,-0.39022227869793,0.198810156738923,-1.9627884465197,0.0496707608323413,0.16011939212509
"ENSMUSG00000037664",161.817471114159,0.75603534919036,0.385258841203892,1.96240882318971,0.0497149063540336,0.160218852437016
"ENSMUSG00000041779",422.547727259556,0.407451001737334,0.20763360463112,1.96235576828331,0.0497210786066157,0.160218852437016
"ENSMUSG00000079442",603.7548352662,-0.620583864332277,0.316344478247611,-1.96173446038951,0.0497934075910564,0.160420522342771
"ENSMUSG00000053094",1294.91842585528,0.309922712768188,0.158008439227621,1.96143139115326,0.0498287211202147,0.160502883154392
"ENSMUSG00000034320",16775.1583887003,-0.824596445840227,0.420542005538871,-1.96079448659026,0.0499030014768499,0.160710702917328
"ENSMUSG00000057894",375.880212912165,-0.419740572850374,0.21408224412909,-1.96065103184023,0.0499197449988158,0.160733182459516
"ENSMUSG00000143660",97.7908659635907,-1.59005119307347,0.81122780884705,-1.96005508654014,0.0499893520251674,0.160925831519423
"ENSMUSG00000020661",1115.39627093188,-0.316799882624024,0.161647444603381,-1.95981992416476,0.0500168416148521,0.160982847215114
"ENSMUSG00000032050",1775.495506811,-0.392207674145236,0.200166289385492,-1.95940922594563,0.0500648810726503,0.161074484482908
"ENSMUSG00000020283",473.376809517396,0.314510939941464,0.160512140063504,1.95942151052894,0.0500634435813512,0.161074484482908
"ENSMUSG00000021466",1499.41300963399,-0.590491698709376,0.30138498387265,-1.95926051497936,0.0500822853618408,0.161098996465804
"ENSMUSG00000002996",1761.3762557232,-0.34717223087524,0.177216962865614,-1.9590237032699,0.0501100109321335,0.161156692708676
"ENSMUSG00000028098",888.53214204761,0.375325917282348,0.191635326332312,1.95854242777503,0.0501663976135991,0.161306524201696
"ENSMUSG00000054871",292.39457477375,0.664368893968038,0.339290817969,1.9581104432621,0.0502170546018867,0.161437877350295
"ENSMUSG00000010067",706.484426953377,0.338516102633367,0.172886437497852,1.95802578578538,0.0502269870472446,0.161438283435921
"ENSMUSG00000060538",269.47545858691,0.326382309284105,0.16670318354551,1.95786488501584,0.0502458692819799,0.161467449929579
"ENSMUSG00000107994",54.0424137389829,-0.652789507102515,0.333502761107047,-1.95737362094278,0.0503035575552272,0.161621285720473
"ENSMUSG00000047749",127.952326425917,-0.535803034816589,0.273776843723859,-1.95707945028769,0.0503381280601674,0.161669255219379
"ENSMUSG00000072825",2620.93291714623,-0.569527760036999,0.290996992152783,-1.95716029854349,0.0503286249079186,0.161669255219379
"ENSMUSG00000130949",27.4315007560825,-0.956161842950874,0.488713165433854,-1.95648881712046,0.050407598528194,0.161797678800869
"ENSMUSG00000031813",621.6020968289,0.316629485013372,0.16183481749469,1.95649792742382,0.0504065263615524,0.161797678800869
"ENSMUSG00000015536",572.158240179916,0.456361339380147,0.233235601186332,1.95665386012644,0.050388178031649,0.161797678800869
"ENSMUSG00000004996",291.728383028045,-0.439866976833342,0.224845795581791,-1.95630510099236,0.0504292236547446,0.161835537822234
"ENSMUSG00000039630",8517.26547267901,-0.31621407530497,0.161791519248021,-1.95445395886434,0.0506475547271556,0.162504520263723
"ENSMUSG00000021076",971.901280987813,0.313119533785676,0.16023149286564,1.9541697339626,0.0506811473704233,0.162580617529088
"ENSMUSG00000105096",174.394474026322,3.57035522780563,1.82721907566958,1.95398311857995,0.0507032136588437,0.16261675509448
"ENSMUSG00000036585",534.333733246735,-0.308742705983004,0.158012966317669,-1.95390741138489,0.0507121679314256,0.16261675509448
"ENSMUSG00000021750",116.570889432669,-0.745294779386741,0.381506995465655,-1.95355468771171,0.0507539038080582,0.162718893552495
"ENSMUSG00000039202",7432.83422303866,-0.413714487105438,0.211806416192707,-1.95326701873389,0.0507879634142462,0.162796386621638
"ENSMUSG00000041638",1473.10589274704,-0.363761893801021,0.186266545327817,-1.9529105087595,0.0508302002624751,0.162900055853831
"ENSMUSG00000018166",6317.38046665821,-0.614823617830937,0.314868838094114,-1.95263406043111,0.0508629722065122,0.162973357616935
"ENSMUSG00000024924",386.943981388901,-0.432688787035602,0.221640579061793,-1.95220924285246,0.0509133672771603,0.163071355152508
"ENSMUSG00000095975",32.1055977708075,-1.48003994396661,0.758133031086142,-1.95221667343293,0.0509124854463689,0.163071355152508
"ENSMUSG00000039501",1772.19706058435,0.663369953386456,0.339961728204703,1.95130774540309,0.0510204482545323,0.163270793978207
"ENSMUSG00000115149",61.8126062712067,-0.69423953192611,0.355756410420514,-1.95144630311932,0.0510039779428757,0.163270793978207
"ENSMUSG00000064262",319.878412559687,0.495753626435014,0.254065658189023,1.9512815308009,0.0510235648769475,0.163270793978207
"ENSMUSG00000085773",44.9174044612532,-1.11526511373801,0.57155928756969,-1.95126759024457,0.051025222317796,0.163270793978207
"ENSMUSG00000085433",108.381238272163,-0.437623400059356,0.224252977581665,-1.95147197053377,0.0510009273543442,0.163270793978207
"ENSMUSG00000087143",18.9734575182287,1.12529854366114,0.5767868364238,1.95097819956889,0.0510596391576704,0.163349172066212
"ENSMUSG00000040189",65.6210930426316,-0.606618101930476,0.311026868681417,-1.95037201931204,0.0511317943605344,0.163548228202347
"ENSMUSG00000026600",1508.66479985166,-0.387080421529752,0.198513801314869,-1.94989174035206,0.0511890238091396,0.163699475324372
"ENSMUSG00000056856",16.8006716534278,-1.06786818056509,0.54774708102036,-1.94956434742808,0.0512280662776264,0.16372987281473
"ENSMUSG00000042460",4930.96017972684,0.338518537961533,0.173638266102791,1.94956184232533,0.0512283651138113,0.16372987281473
"ENSMUSG00000031098",88.3653922157041,-1.41670290427885,0.726658690087315,-1.94961255346526,0.0512223160160205,0.16372987281473
"ENSMUSG00000000568",2747.84224408329,-0.374417588047434,0.192090320273252,-1.94917467738519,0.0512745679489446,0.163845732170705
"ENSMUSG00000024601",1435.14512751368,0.362700207776253,0.186114297720768,1.94880356973123,0.0513188873068421,0.163923717837125
"ENSMUSG00000019461",494.516321097675,0.394915632392811,0.202638565348494,1.94886709602214,0.0513112984351682,0.163923717837125
"ENSMUSG00000019984",571.934906479813,-0.277098262634125,0.142208981561302,-1.9485285640322,0.0513517504170122,0.163996870439432
"ENSMUSG00000042050",219.873291505566,-0.350950753894294,0.180166360033832,-1.9479260935748,0.0514238070556906,0.164168781995597
"ENSMUSG00000036353",91.988742747233,0.625599421879449,0.321165446113825,1.94790389018914,0.0514264642399802,0.164168781995597
"ENSMUSG00000005899",439.461818102279,-0.294988337442517,0.151444723626746,-1.94782842464392,0.0514354964182281,0.164168781995597
"ENSMUSG00000036572",535.948458019344,-0.416911466281097,0.214062678736694,-1.9476139826967,0.0514611693903081,0.164218885767134
"ENSMUSG00000044017",455.41309742364,0.524538589585097,0.269367912287997,1.94729426058841,0.0514994664103794,0.16430924719265
"ENSMUSG00000060716",1896.42076045265,-0.643337438484299,0.330402978766304,-1.94712965629567,0.0515191923758615,0.164332741156886
"ENSMUSG00000121717",26.1087276026567,-0.844233468595158,0.433592577418109,-1.94706623813136,0.0515267940139612,0.164332741156886
"ENSMUSG00000056144",334.98447201218,0.586293982971217,0.301224296551833,1.9463701623097,0.0516102910739657,0.16456715513281
"ENSMUSG00000029578",1331.0422177773,-0.293079552557636,0.150614161884797,-1.9458963811239,0.0516671877487369,0.16471667542747
"ENSMUSG00000000149",978.744139222812,0.308833534603887,0.158759664738296,1.94528966228908,0.0517401256248143,0.164917267795028
"ENSMUSG00000038776",419.66675518974,-0.303910212576806,0.156247703439779,-1.94505394886613,0.0517684855973947,0.164975721716978
"ENSMUSG00000029125",289.205297130744,0.366311012599587,0.188347277527907,1.94487022805685,0.0517905990724318,0.165014250537922
"ENSMUSG00000129170",29.7496733386845,-0.923849884876134,0.475082573909684,-1.94460907558306,0.0518220461773702,0.165082497333213
"ENSMUSG00000048170",1283.66437156495,-0.249441160040266,0.128320916880157,-1.94388542495552,0.0519092692369081,0.165328361278239
"ENSMUSG00000078768",43.7973444931464,-0.629904662715119,0.32406108426414,-1.94378372875432,0.0519215367206886,0.165335446621411
"ENSMUSG00000041912",42.1915723540015,0.759624921979826,0.39081600028102,1.94368941249491,0.0519329161390566,0.165339701875322
"ENSMUSG00000073492",22.376752767021,0.931030722796426,0.479046045423375,1.94350988112968,0.0519545826715123,0.165376700410113
"ENSMUSG00000030351",90.5795665746491,0.770930344543806,0.396933417747917,1.94221577240293,0.0521109844742424,0.165837626795239
"ENSMUSG00000033706",241.75775657761,-0.383231387938096,0.197323764464056,-1.94214512873792,0.052119533562447,0.165837626795239
"ENSMUSG00000086629",138.806799734781,-0.499731947073343,0.25733163730327,-1.94197632405533,0.0521399665583495,0.16587058346862
"ENSMUSG00000028145",184.680772485142,-0.519605041633474,0.267599483211962,-1.94172662591393,0.0521702036034929,0.165934710572702
"ENSMUSG00000096638",64.1166277087097,3.34095830705428,1.72108867790338,1.9411889404352,0.0522353640929924,0.166109870400412
"ENSMUSG00000025453",243.342163833246,0.868128608898426,0.447369699429218,1.94051722771131,0.0523168625516025,0.166336907722486
"ENSMUSG00000023110",527.820551940658,-0.477545872474452,0.246108753279839,-1.94038556577245,0.0523328494638978,0.166355609330788
"ENSMUSG00000085457",19.9727244575914,0.977599025250961,0.503892774719879,1.94009335774743,0.0523683451097095,0.166436306089024
"ENSMUSG00000032727",879.117667245851,-0.418502158936136,0.215742323211654,-1.93982410454329,0.0524010701627515,0.166508167938502
"ENSMUSG00000026463",3318.72849705359,-0.561800387379682,0.289642845514046,-1.93963150162615,0.0524244896232493,0.166518304585675
"ENSMUSG00000027552",304.891818820352,0.320211832328654,0.165083620900048,1.9396947473216,0.0524167983280274,0.166518304585675
"ENSMUSG00000037279",238.673859665625,-0.466054986509811,0.240343053999745,-1.93912400942656,0.0524862398086664,0.166682285102252
"ENSMUSG00000025484",380.706791344171,0.325906949709211,0.168086663000629,1.93892212440431,0.0525108214963742,0.166709194926228
"ENSMUSG00000090264",911.343413599475,0.397003303995484,0.20475823497084,1.93888809430313,0.0525149659774899,0.166709194926228
"ENSMUSG00000019738",161.204872377473,0.52082007193973,0.268696552211172,1.9383206358763,0.0525841163007021,0.166896531069685
"ENSMUSG00000022811",1294.95134464626,-0.298482116185918,0.154027271861661,-1.93785238534899,0.0526412344820671,0.167045613584863
"ENSMUSG00000093606",23.5959574705126,-1.08747885870924,0.561236454955401,-1.9376482926357,0.0526661463629,0.167092458580155
"ENSMUSG00000002028",2333.73666685844,-0.390088387679422,0.201346210096975,-1.93740119315652,0.0526963209050872,0.167155979009721
"ENSMUSG00000093916",60.9507177620016,0.853607323809119,0.440660636332622,1.9371081812826,0.0527321207631667,0.167237315377386
"ENSMUSG00000027669",532.133128314074,0.482461144897243,0.24913497452723,1.93654522337855,0.0528009593677581,0.167423380984476
"ENSMUSG00000046020",1038.65425836997,-0.228377595538396,0.117955563271437,-1.93613246551888,0.0528514791876021,0.167454561559949
"ENSMUSG00000029373",173.044429218192,0.736549960967683,0.380414426060928,1.93617778535485,0.052845930257529,0.167454561559949
"ENSMUSG00000032018",1390.10651997066,0.39111404570108,0.201996743692456,1.93623935986096,0.0528383918967689,0.167454561559949
"ENSMUSG00000034342",2820.5156807077,-0.38608005183868,0.199399199358632,-1.93621666024993,0.0528411708296077,0.167454561559949
"ENSMUSG00000040040",212.185497405619,-0.354444481095268,0.183084515150828,-1.9359610003242,0.0528724776764225,0.167488858954578
"ENSMUSG00000029513",1781.18718439697,0.380938075762699,0.196802218271301,1.93563913612781,0.0529119136097232,0.167581537852419
"ENSMUSG00000054894",128.603723044992,-0.428855402748327,0.221606135908642,-1.93521447856085,0.0529639817538189,0.167714181883655
"ENSMUSG00000000581",621.397509191332,0.416330695693119,0.215148160664152,1.93508833358336,0.0529794568963269,0.167730922862352
"ENSMUSG00000037326",618.550459365507,-0.44228359979565,0.228584037706204,-1.9348840112979,0.0530045306464307,0.16777804038304
"ENSMUSG00000038591",60.2877723731623,1.1792501020833,0.609502652361116,1.93477435662515,0.0530179911906035,0.16778199873562
"ENSMUSG00000072596",39.231955462915,1.35432539537413,0.700015476993969,1.93470778844765,0.0530261640904715,0.16778199873562
"ENSMUSG00000009470",3365.84253572731,-0.271042232571921,0.140174406847154,-1.93360713034773,0.0531614499204621,0.168177738286043
"ENSMUSG00000048373",475.599899240654,0.568700449414757,0.294240093806282,1.93277687638711,0.0532636900947852,0.168468805001047
"ENSMUSG00000060733",4015.27016920178,-0.440268484154628,0.227823129745158,-1.93250125501792,0.0532976672994925,0.168543891039482
"ENSMUSG00000001739",509.596630280048,1.8527365789565,0.958768881737738,1.93241209038665,0.0533086629380879,0.168546287295898
"ENSMUSG00000028847",684.852955894724,0.251813827084172,0.130357291556913,1.93172030560509,0.0533940371172265,0.168557245073998
"ENSMUSG00000111777",57.5179745847463,-0.639588321802726,0.331027032044155,-1.93213320934289,0.0533430663307689,0.168557245073998
"ENSMUSG00000027284",334.056224735372,-0.374990762557045,0.194079774052963,-1.9321475634793,0.0533412951196456,0.168557245073998
"ENSMUSG00000017765",420.480189340455,0.319068233950029,0.165150180057453,1.93198841102705,0.0533609362893537,0.168557245073998
"ENSMUSG00000063568",57.2682006882004,0.603192241849305,0.312212347731599,1.93199354936421,0.0533603020674681,0.168557245073998
"ENSMUSG00000060938",5917.15555212154,0.406358117096785,0.210349564095137,1.9318229578693,0.0533813614393331,0.168557245073998
"ENSMUSG00000020840",794.074026739163,0.386941460119273,0.200302696344379,1.93178358145518,0.0533862234094126,0.168557245073998
"ENSMUSG00000043535",1465.74210314166,-0.375224127146573,0.194219838979697,-1.93195571120722,0.0533649725561032,0.168557245073998
"ENSMUSG00000025486",262.67970164078,-0.425172881445249,0.220140132548823,-1.93137378688075,0.0534368444117463,0.168660040174574
"ENSMUSG00000051149",786.468776670684,-0.668865315638384,0.346333814844363,-1.93127349097853,0.053449239843382,0.168666826824151
"ENSMUSG00000001918",2329.8514103354,-0.279884009902351,0.144948280481306,-1.93092328500197,0.0534925401473522,0.168771116988474
"ENSMUSG00000044220",552.598649159946,0.432807873624802,0.224166179358114,1.93074564086393,0.0535145156894914,0.16878029668642
"ENSMUSG00000035673",2871.60623270156,0.673536100828089,0.348849761216928,1.93073401706948,0.053515953878583,0.16878029668642
"ENSMUSG00000002980",736.280331063777,0.326082259656938,0.168997690964988,1.92950718909227,0.0536679284607171,0.169227179898254
"ENSMUSG00000023932",1232.27578498895,0.244547818637605,0.126756247079829,1.92927626268071,0.0536965749681906,0.169246384006663
"ENSMUSG00000039747",503.119190047971,0.355458689079528,0.184240955664717,1.92931418422728,0.0536918699102888,0.169246384006663
"ENSMUSG00000032679",364.224448286393,0.568345244918775,0.294600066298721,1.9292094942792,0.0537048599921527,0.169246384006663
"ENSMUSG00000005907",243.530734066119,-0.418501882561777,0.216955725425585,-1.92897367304243,0.0537341306487027,0.169305753935257
"ENSMUSG00000027457",114.781767431896,-0.469421148665147,0.243363102101037,-1.92889203257385,0.0537442671484939,0.169305753935257
"ENSMUSG00000028556",1678.69368094012,-0.297044295862259,0.15401162632696,-1.92871345460405,0.053766444996443,0.169343214841485
"ENSMUSG00000032332",2336.15387484482,0.56542731897447,0.29333867505425,1.92755803124119,0.053910123355071,0.169763267175695
"ENSMUSG00000050552",386.320589250671,0.360344521307373,0.186964984279251,1.9273369433132,0.0539376524166504,0.169817474036205
"ENSMUSG00000042254",930.396229994936,0.670592519991108,0.348015923207713,1.92690183199136,0.0539918651607745,0.16995565509404
"ENSMUSG00000058975",33.1992782214652,-0.817795533552035,0.42460540401859,-1.92601301305207,0.0541027490025783,0.170239594195231
"ENSMUSG00000032737",1757.2334948889,-0.349460339038685,0.181439737483407,-1.9260408104958,0.0540992782797531,0.170239594195231
"ENSMUSG00000027131",429.39831101782,0.354085011931052,0.183874911594288,1.92568419944274,0.0541438179905326,0.170336265159208
"ENSMUSG00000038056",2554.82379133919,-0.435582830580256,0.226282882808427,-1.92494821161097,0.0542358375399817,0.170593158849965
"ENSMUSG00000025437",1251.56704913318,-0.25097076063412,0.130405685099071,-1.92453849265432,0.0542871206589746,0.1706584719287
"ENSMUSG00000040111",451.160352348543,0.442476563519604,0.229910043598646,1.92456387112881,0.0542839429471833,0.1706584719287
"ENSMUSG00000024597",5225.69106890263,-0.729827978463019,0.379223246552844,-1.92453385992865,0.0542877007526334,0.1706584719287
"ENSMUSG00000024736",268.823133163476,0.616121608389956,0.3201723041653,1.92434386227193,0.0543114960489032,0.170677819842806
"ENSMUSG00000050786",77.8969624670576,0.45478906798585,0.236341521666804,1.9242876358688,0.0543185395090652,0.170677819842806
"ENSMUSG00000044098",610.045420508322,-0.283175432754945,0.147162496074605,-1.92423640742943,0.0543249575397136,0.170677819842806
"ENSMUSG00000073609",359.164265007842,-0.388402301353374,0.201869322345644,-1.92402836072508,0.0543510286686514,0.170727148439612
"ENSMUSG00000074024",74.6576531084135,-0.608363259827113,0.316253726681545,-1.923655623637,0.0543977638846771,0.170808771091634
